Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
SAN ANGEL,19.3456616645,-99.1929199698,Plaza San Angel,19.349303702168676,-99.19513589613736,Shopping Mall
SAN ANGEL,19.3456616645,-99.1929199698,Starbucks,19.34832935222218,-99.19135726875686,Coffee Shop
SAN ANGEL,19.3456616645,-99.1929199698,Barezzito San Angel,19.346602,-99.189172,Bar
SAN ANGEL,19.3456616645,-99.1929199698,Helios Escuela De Artes Escénico Aéreas,19.34515401500314,-99.18967760251466,Performing Arts Venue
SAN ANGEL,19.3456616645,-99.1929199698,Le Coq,19.346402311034076,-99.18956344578785,Restaurant
SAN ANGEL,19.3456616645,-99.1929199698,Maxicopias san angel,19.34405605572721,-99.18879048934622,Stationery Store
SAN ANGEL,19.3456616645,-99.1929199698,Kassël San Ángel,19.344603701263033,-99.18832540512085,Furniture / Home Store
SAN ANGEL,19.3456616645,-99.1929199698,PRONOVIAS,19.348549603683402,-99.19355823424542,Bridal Shop
SAN ANGEL,19.3456616645,-99.1929199698,Churrería El Convento,19.346243638802306,-99.18822884559631,Dessert Shop
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,Taquería La Botanita,19.37484715513526,-99.22327764853686,Taco Place
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,sushi zenzey presidentes,19.375498214924043,-99.22253407375048,Japanese Restaurant
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,promiss-quo presi,19.376201032967135,-99.2224501934803,Pub
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,El Calafate (Buffet Argentino),19.37637842092883,-99.22358184827964,Buffet
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,Parque Presidentes,19.37606141978516,-99.22037683796707,Park
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,EL CASTILLITO OFICIAL,19.374994346392114,-99.22524914821773,Lounge
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,Carnitas Don Pepé,19.375982662136185,-99.22272482407642,Mexican Restaurant
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,Paleteria Lupita,19.378633458524376,-99.2216590246725,Ice Cream Shop
PRESIDENTES 1RA (AMPL),19.376698426,-99.2247675712,Taqueria La Divina,19.378413,-99.221376,Taco Place
TETLALPAN,19.3546381167,-99.2573629789,Mr. Burro,19.35653153885867,-99.2598032533298,Burrito Place
TETLALPAN,19.3546381167,-99.2573629789,Tacos El Vikingo,19.35662362342863,-99.26053077260251,Mexican Restaurant
TETLALPAN,19.3546381167,-99.2573629789,Santa Fe Garden🍻,19.35700162073943,-99.25841699997267,Cocktail Bar
TETLALPAN,19.3546381167,-99.2573629789,El sazoncito,19.356595797235467,-99.2597988524798,Restaurant
TETLALPAN,19.3546381167,-99.2573629789,Tacos el May,19.356768796730023,-99.25884218230411,Taco Place
TETLALPAN,19.3546381167,-99.2573629789,Tortas Vikingo,19.356672846631977,-99.26060486095966,Mexican Restaurant
TETLALPAN,19.3546381167,-99.2573629789,Tacos Kenia,19.3583270441917,-99.25627927200595,Mexican Restaurant
TETLALPAN,19.3546381167,-99.2573629789,El Refugio,19.357006072998047,-99.2585678100586,Taco Place
TETLALPAN,19.3546381167,-99.2573629789,Gimnasio ITESM,19.358089514920884,-99.2584171191827,College Gym
TETLALPAN,19.3546381167,-99.2573629789,"Parque Ecologico Tarango ""Casa De Paja""",19.354071571241168,-99.25451050817718,Trail
TETLALPAN,19.3546381167,-99.2573629789,fonda el fogon,19.358147177149828,-99.25631282906528,Restaurant
LOMAS DE CAPULA,19.3796082277,-99.2158427092,Feli Pizzas,19.380834666945795,-99.21422587142712,Pizza Place
LOMAS DE CAPULA,19.3796082277,-99.2158427092,Taqueria El Guero,19.37741253166803,-99.21927319991757,Taco Place
LOMAS DE CAPULA,19.3796082277,-99.2158427092,Jugos “El Carrito”,19.37911989193646,-99.21147783407017,Food Truck
LOMAS DE CAPULA,19.3796082277,-99.2158427092,+Farmacias Jorge,19.379166988795845,-99.2114626096149,Pharmacy
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,Postres La Negra,19.394758649959904,-99.207284451795,Wings Joint
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,Pastorcito Suizo,19.39055537652126,-99.20722072509258,Food Truck
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,Los Picositos,19.39034338226083,-99.20564473442636,Mexican Restaurant
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,Beer Factory,19.39678928294194,-99.20980092819615,Brewery
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,Mercado Molino de Santo Domingo,19.3944381056149,-99.20835574697658,Market
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,"Deportivo ""La Concha""",19.392113263458224,-99.20726136986416,Football Stadium
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,El Caballero,19.393045669427927,-99.2110342620237,Mexican Restaurant
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,Quesadillas Mary,19.395892,-99.208676,Mexican Restaurant
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,Micheladas el parquesito,19.396175,-99.207439,Brewery
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,Bisquets de obregón avenida universidad,19.394484264550794,-99.20521395761475,Restaurant
MOLINO DE SANTO DOMINGO,19.3941395518,-99.2078739833,"Tacos ""El Güero""",19.39764624943257,-99.20796719044758,Taco Place
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Salones CEA,19.3441638758653,-99.20421293093305,Student Center
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Foros,19.344681797178445,-99.20454865221396,General Entertainment
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Parque Cabrío,19.344399700600516,-99.20565081588224,Park
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Los Milanesos,19.341873053957503,-99.20514386460319,Taco Place
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,La Finca Veracruz,19.344248085817053,-99.20363235384771,Café
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Rango Extendido,19.34821687662683,-99.20725628044917,Swim School
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,La Cueva,19.342583,-99.206502,Music Venue
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,La Barra,19.345694852766385,-99.20245279739788,Seafood Restaurant
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Lecaroz,19.347363048627894,-99.20213340919767,Bakery
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,MOYO,19.345276552447388,-99.20545736340341,Dessert Shop
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Antojitos Salvatierra,19.34241511188205,-99.20499480711824,Taco Place
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Café Eurest,19.345120755165933,-99.20310490499263,Café
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,La michoacana,19.34070230007555,-99.20325592004343,Ice Cream Shop
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Barbacoa del puente de Av. Toluca,19.34114034485608,-99.20630342965988,Taco Place
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Las Flores Altavista,19.34804254279795,-99.2071210658257,Garden Center
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Mariscos Don Pedro,19.340012310782495,-99.20573687955141,Seafood Restaurant
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,La Fonda Del Restaurador,19.34148702528502,-99.20480759357594,Restaurant
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Villa Violeta,19.345611768731157,-99.20271753467446,Restaurant
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Los Arbolitos Desierto de los Leones,19.346807741486913,-99.20753198927915,Taco Place
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Little Caesars,19.341005188202136,-99.20864031658701,Pizza Place
LOMAS DE SAN ANGEL INN,19.3444723833,-99.2056165808,Sushi Otori,19.341427463991703,-99.20319265432296,Sushi Restaurant
COLINAS DEL SUR,19.3665712669,-99.2256966596,Parilla el Bolla,19.367294294368183,-99.22927591121426,Argentinian Restaurant
COLINAS DEL SUR,19.3665712669,-99.2256966596,Fitness & Gym Impact,19.368095701182398,-99.22750633787962,Gym
COLINAS DEL SUR,19.3665712669,-99.2256966596,Villa Montero,19.36881498599754,-99.22529639773575,Mexican Restaurant
COLINAS DEL SUR,19.3665712669,-99.2256966596,Sushi Shom Bo,19.367309696557655,-99.2292896927654,Sushi Restaurant
COLINAS DEL SUR,19.3665712669,-99.2256966596,Route 66,19.367100357823947,-99.23042360905177,Burger Joint
COLINAS DEL SUR,19.3665712669,-99.2256966596,Office Depot,19.362531173037937,-99.22387215312455,Electronics Store
COLINAS DEL SUR,19.3665712669,-99.2256966596,Aranda's Bar - Aqui Es Jalisco,19.3684924580501,-99.22635297578084,Mexican Restaurant
COLINAS DEL SUR,19.3665712669,-99.2256966596,burger club & Grill,19.368383051427823,-99.22668152385314,Bar
COLINAS DEL SUR,19.3665712669,-99.2256966596,El Barco Mariscos,19.36733508310596,-99.22940944484175,Seafood Restaurant
COLINAS DEL SUR,19.3665712669,-99.2256966596,Dino's Pizza,19.36727501045441,-99.22966090748433,Pizza Place
COLINAS DEL SUR,19.3665712669,-99.2256966596,Centro Cultural Colina Del Sur,19.36660783773887,-99.2242966708631,Yoga Studio
COLINAS DEL SUR,19.3665712669,-99.2256966596,RetroBurger,19.36713942758603,-99.23031800728782,Burger Joint
COLINAS DEL SUR,19.3665712669,-99.2256966596,Aqui es jalisco,19.368523402893178,-99.22629691907126,Mexican Restaurant
COLINAS DEL SUR,19.3665712669,-99.2256966596,Domino's Pizza Centenario (Domino’s Pizza Plaza Tenaria),19.362837,-99.22368,Pizza Place
COLINAS DEL SUR,19.3665712669,-99.2256966596,Domino's Pizza,19.367707558887492,-99.22858801607175,Pizza Place
COLINAS DEL SUR,19.3665712669,-99.2256966596,Gym & Alberca Albatros,19.36671571639733,-99.2223893933033,Gym Pool
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,Starbucks,19.365002201378754,-99.24396259477524,Coffee Shop
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,Carnitas Tamaulipas 1190,19.365283505618187,-99.24388757874316,Taco Place
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,El Lago de los Patos,19.3645214045616,-99.2453450266458,Taco Place
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,"La Salle, Unidad Deportiva Santa Lucia",19.366259079073917,-99.24036395518729,Soccer Field
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,La Barda,19.364602837314717,-99.24523451053709,Burger Joint
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,Tianguis Corpus,19.36292333832073,-99.24749645247086,Farmers Market
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,Le Caroz (Lecaroz),19.36299113553483,-99.24847194350997,Dessert Shop
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,Burger Club & Grill,19.363714050776995,-99.24710407846901,Burger Joint
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,"Carnitas ""El May""",19.36298267446807,-99.24788610626881,Mexican Restaurant
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,Oxxo,19.364199903418175,-99.24727456711973,Convenience Store
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,Corpus cristy,19.36401043960078,-99.24679291564883,Neighborhood
CORPUS CURISTY AMPL XOCOMECATLA,19.3633248954,-99.2437702081,Spring Fitness,19.364378551686507,-99.2470743296428,Gym / Fitness Center
CHIMALISTAC,19.3447046324,-99.1865293784,Sportium Club,19.345239742302343,-99.18810272780884,Gym / Fitness Center
CHIMALISTAC,19.3447046324,-99.1865293784,Little Caesars Pizza,19.343817065170462,-99.18898948613733,Pizza Place
CHIMALISTAC,19.3447046324,-99.1865293784,Parque La Bombilla,19.34754298650578,-99.18709040859383,Park
CHIMALISTAC,19.3447046324,-99.1865293784,El Cardenal,19.34700118983884,-99.18880381777923,Mexican Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Cluny,19.34646635680292,-99.18938573690691,French Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Carlota,19.345868628793845,-99.18951491551492,Mexican Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,El Deposito - San Ángel,19.346108934181153,-99.18790140620844,Bar
CHIMALISTAC,19.3447046324,-99.1865293784,Puerto Madero,19.34746902793863,-99.18866293365456,Argentinian Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,ZERU RESTAURANTE,19.346927327778886,-99.18872851430011,Spanish Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Trattoria della Casa Nuova,19.346948340939996,-99.1889569719706,Italian Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Central de Brazil Churrascaria,19.34677540548341,-99.1892217134303,Brazilian Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Iglesia Del Carmen,19.345533527360374,-99.18965977601535,Church
CHIMALISTAC,19.3447046324,-99.1865293784,Museo del Carmen,19.345506812797996,-99.18998903671059,History Museum
CHIMALISTAC,19.3447046324,-99.1865293784,Café Toscano,19.3473172248628,-99.18795311439746,Breakfast Spot
CHIMALISTAC,19.3447046324,-99.1865293784,San Angel,19.345891746401474,-99.19017290843752,Neighborhood
CHIMALISTAC,19.3447046324,-99.1865293784,Zohe China Experience,19.345926,-99.187877,Chinese Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Cluny Le Bar,19.34650874794187,-99.18945472183013,Bar
CHIMALISTAC,19.3447046324,-99.1865293784,Ben & Frank,19.34626918001624,-99.19043634134809,Optical Shop
CHIMALISTAC,19.3447046324,-99.1865293784,Teatro Ignacio López Tarso,19.345404,-99.190267,Theater
CHIMALISTAC,19.3447046324,-99.1865293784,Moira's Bakehouse,19.34624327843907,-99.19054111876535,Dessert Shop
CHIMALISTAC,19.3447046324,-99.1865293784,Jardín del Arte,19.345737701265616,-99.19068203448705,Park
CHIMALISTAC,19.3447046324,-99.1865293784,Centro Cultural San Ángel,19.34555430481986,-99.19023308869983,Theater
CHIMALISTAC,19.3447046324,-99.1865293784,Mercado del Carmen,19.346466727643108,-99.19050405989101,Market
CHIMALISTAC,19.3447046324,-99.1865293784,La Bipo,19.346852,-99.188469,Bar
CHIMALISTAC,19.3447046324,-99.1865293784,Centro Naam Yoga Mexico,19.34662761813316,-99.1892713178476,Yoga Studio
CHIMALISTAC,19.3447046324,-99.1865293784,Centralito Sur,19.34683201742543,-99.18839360891653,Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,La Europea,19.348913350394813,-99.1864760147416,Liquor Store
CHIMALISTAC,19.3447046324,-99.1865293784,ESDAI,19.34201846771927,-99.18347391535296,University
CHIMALISTAC,19.3447046324,-99.1865293784,Tacos El Chamán,19.347817349366643,-99.18739352572045,Mexican Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Happening Concept Store,19.34503141422854,-99.19116108776915,Boutique
CHIMALISTAC,19.3447046324,-99.1865293784,La Oveja Negra,19.346084906909923,-99.19053294504654,Coffee Shop
CHIMALISTAC,19.3447046324,-99.1865293784,KUH +,19.346163740823886,-99.19076462055436,Swiss Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Real Club España,19.341610726740054,-99.1891015654372,Gym / Fitness Center
CHIMALISTAC,19.3447046324,-99.1865293784,El Rincón de la Lechuza,19.34866275180521,-99.18581320235808,Taco Place
CHIMALISTAC,19.3447046324,-99.1865293784,Ecobutik,19.34613027769834,-99.19071315729856,Health Food Store
CHIMALISTAC,19.3447046324,-99.1865293784,La Canasta San Angel,19.34383503592141,-99.1906631550068,Taco Place
CHIMALISTAC,19.3447046324,-99.1865293784,Bakers Panadería y Pastelería,19.348415453770798,-99.1849170891818,Bakery
CHIMALISTAC,19.3447046324,-99.1865293784,Nacional6 MX,19.346716128970126,-99.18990313127595,Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,La Matraca,19.34544856179328,-99.19086513518128,Breakfast Spot
CHIMALISTAC,19.3447046324,-99.1865293784,Cava del Carmen,19.34633,-99.190589,Wine Bar
CHIMALISTAC,19.3447046324,-99.1865293784,Maxine Show&Dinner,19.342995714917198,-99.1892504042723,Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Bistrot Mosaico,19.348516419973002,-99.18855179317215,French Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Rioja Restaurante y Salón de Banquetes,19.34143675986365,-99.18900450841818,Spanish Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,La botica del Té,19.346204,-99.190526,Tea Room
CHIMALISTAC,19.3447046324,-99.1865293784,Gibran Helados,19.34627849712235,-99.19054411492162,Ice Cream Shop
CHIMALISTAC,19.3447046324,-99.1865293784,Mercado de Flores San Ángel,19.347358734667104,-99.19034702629432,Flower Shop
CHIMALISTAC,19.3447046324,-99.1865293784,Maison De Famille,19.34849392595747,-99.18855787043262,French Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Taqueria El Califa (Miguel Angel De Quevedo),19.349044521198174,-99.18676832504397,Taco Place
CHIMALISTAC,19.3447046324,-99.1865293784,Logan 3/22,19.346465981974436,-99.18979704806206,Dive Bar
CHIMALISTAC,19.3447046324,-99.1865293784,Plaza Del Carmen,19.346584558477886,-99.18931308605782,Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Casa de la Cultura Jaime Sabines,19.344771274985753,-99.19045284222994,Art Gallery
CHIMALISTAC,19.3447046324,-99.1865293784,El Escorial,19.346212188993764,-99.1896051391056,Spanish Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Jocoquería by Nifis,19.34651,-99.19057,Falafel Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Ostioneria Mazatlán,19.348764509643697,-99.18608207119,Seafood Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Plaza del Carmen,19.34619056141584,-99.19049378072782,Plaza
CHIMALISTAC,19.3447046324,-99.1865293784,Hiperlumen,19.34123214316718,-99.18944689532483,Paper / Office Supplies Store
CHIMALISTAC,19.3447046324,-99.1865293784,Wan Chon,19.343146109740925,-99.19046837373266,Chinese Restaurant
CHIMALISTAC,19.3447046324,-99.1865293784,Mercado De San Angel,19.34286315379807,-99.19081105475229,Flea Market
CHIMALISTAC,19.3447046324,-99.1865293784,L'encanto de Lola,19.346400870114465,-99.19073318888364,Comfort Food Restaurant
CRISTO REY,19.38872121,-99.2015008395,Taquería El Paisa,19.388359969402313,-99.20193701649706,Taco Place
CRISTO REY,19.38872121,-99.2015008395,Taqueria El Guero,19.389633790531633,-99.20286258714279,Taco Place
CRISTO REY,19.38872121,-99.2015008395,Barbacoa Martinez,19.388627018702884,-99.20211238884646,Taco Place
CRISTO REY,19.38872121,-99.2015008395,Los Tlacoyos Desde 1963,19.389054219537687,-99.20241594653578,Mexican Restaurant
CRISTO REY,19.38872121,-99.2015008395,Tacos El Nacho,19.391106433350703,-99.20118252493906,Mexican Restaurant
CRISTO REY,19.38872121,-99.2015008395,Gorditas Y Quesadillas Las Popusas,19.389503244628017,-99.20225141641846,Mexican Restaurant
CRISTO REY,19.38872121,-99.2015008395,Tacos Memelas,19.386630331701777,-99.20087510611866,Taco Place
CRISTO REY,19.38872121,-99.2015008395,Tacos El Carnalito,19.38819563623457,-99.20038980676502,Taco Place
CRISTO REY,19.38872121,-99.2015008395,Hamburguesas Joy's,19.387169350588078,-99.20119228091512,Burger Joint
CRISTO REY,19.38872121,-99.2015008395,Los Picositos,19.39034338226083,-99.20564473442636,Mexican Restaurant
CRISTO REY,19.38872121,-99.2015008395,"Micheladas ""El Oasis""",19.388775829829786,-99.20220158215893,Bar
CRISTO REY,19.38872121,-99.2015008395,Bioparque Urbano San Antonio,19.384976416839887,-99.19959502522018,Park
CRISTO REY,19.38872121,-99.2015008395,Barbacoa Don Jose,19.38895377831867,-99.2017722525339,Mexican Restaurant
CRISTO REY,19.38872121,-99.2015008395,Mercado Sobre Ruedas Jueves Unidad Santa Fe,19.387596567708737,-99.20263931033807,Farmers Market
CRISTO REY,19.38872121,-99.2015008395,Pescados Y Mariscos Mar Azul,19.38997089297977,-99.20208928511954,Seafood Restaurant
CRISTO REY,19.38872121,-99.2015008395,Batallón de san patricio,19.384946865772648,-99.19962151246861,Park
CRISTO REY,19.38872121,-99.2015008395,Master gym,19.39137516889034,-99.20066687651263,Gym / Fitness Center
CRISTO REY,19.38872121,-99.2015008395,Las Delicias De Hidalgo,19.39223231404885,-99.19922640697168,Mexican Restaurant
CRISTO REY,19.38872121,-99.2015008395,Mercado Cristo Rey,19.38496011431796,-99.19965328860663,Food
CRISTO REY,19.38872121,-99.2015008395,Deportivo G3,19.38496565473877,-99.19957551952513,Gym Pool
CRISTO REY,19.38872121,-99.2015008395,Los Caldos De Lupillo,19.392380344727716,-99.19898204475116,Soup Place
CRISTO REY,19.38872121,-99.2015008395,Cocina Leo,19.389250028435267,-99.20241213953211,Restaurant
CRISTO REY,19.38872121,-99.2015008395,Teatro Santa Fe,19.388220414164973,-99.20447173363742,General Entertainment
CRISTO REY,19.38872121,-99.2015008395,Tianguis de los Jueves,19.38798976947126,-99.2025473601727,Flea Market
CRISTO REY,19.38872121,-99.2015008395,Tortas El Chatin,19.39231195004699,-99.19908982397992,Burger Joint
CRISTO REY,19.38872121,-99.2015008395,Farmacia San Isidro Cristo Rey,19.390358258141877,-99.20286920710666,Pharmacy
CRISTO REY,19.38872121,-99.2015008395,7-Eleven,19.38819826566614,-99.20389089204569,Convenience Store
CRISTO REY,19.38872121,-99.2015008395,Batallón De San Patricio,19.389317919997428,-99.19993493760313,Track
CRISTO REY,19.38872121,-99.2015008395,Parque De La Juventud,19.390085626591308,-99.19823122944547,Park
CRISTO REY,19.38872121,-99.2015008395,Unidad Santa Fe,19.389173948282693,-99.20584140514426,Housing Development
CRISTO REY,19.38872121,-99.2015008395,La Bufalo,19.38494757948673,-99.19967815997788,Plaza
CRISTO REY,19.38872121,-99.2015008395,AquaMatic Lavanderias,19.39018559560375,-99.20279508011204,Laundromat
CRISTO REY,19.38872121,-99.2015008395,Los Chepos,19.388056474587053,-99.20173108577728,Mexican Restaurant
CRISTO REY,19.38872121,-99.2015008395,Tamales Cristo Rey,19.38824883781442,-99.20328837331668,Bakery
CRISTO REY,19.38872121,-99.2015008395,hamburguesas tommy,19.389663921311655,-99.20289358876313,Burger Joint
CRISTO REY,19.38872121,-99.2015008395,Cocina Leo Cristo Rey,19.389129,-99.202392,Breakfast Spot
CRISTO REY,19.38872121,-99.2015008395,Garnachas De Florentinos,19.386941255384865,-99.2012546601444,Taco Place
CRISTO REY,19.38872121,-99.2015008395,Salón cristo rey,19.39031922686012,-99.2007732834313,Lounge
CRISTO REY,19.38872121,-99.2015008395,Las güeras,19.38693,-99.201216,Food Stand
CRISTO REY,19.38872121,-99.2015008395,canchas unidad santa fe,19.38737731189656,-99.2029205703195,Basketball Court
CRISTO REY,19.38872121,-99.2015008395,Teatro de la juventud,19.38495730414395,-99.19960147560188,Theater
LA MEXICANA (AMPL),19.383705093,-99.2281500206,Taquería Real,19.385062957009968,-99.227002833119,Taco Place
LA MEXICANA (AMPL),19.383705093,-99.2281500206,Tacos El Chaparrito,19.385586508235843,-99.22580660760609,Taco Place
LA MEXICANA (AMPL),19.383705093,-99.2281500206,Gym Fitness,19.38477510126193,-99.22823337541516,Gym / Fitness Center
LA MEXICANA (AMPL),19.383705093,-99.2281500206,Plaza La Mexicana,19.38404902955805,-99.2303821279429,Shopping Mall
LA MEXICANA (AMPL),19.383705093,-99.2281500206,Club Millenium Santa Fe,19.383924526848915,-99.23154465053574,Soccer Stadium
LA MEXICANA (AMPL),19.383705093,-99.2281500206,Gimnasio Santa Fe,19.382101987257677,-99.22946236930908,Gym / Fitness Center
LA MEXICANA (AMPL),19.383705093,-99.2281500206,Taqueria Cazadores,19.383665864183612,-99.23268662580905,Taco Place
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Tlacoyos,19.381774890782037,-99.2403189417391,Mexican Restaurant
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Lavanderia Relax,19.382785370730176,-99.23719594828111,Laundromat
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Tlacoyos Doña Lucy,19.382477573147238,-99.24037477792317,Food Truck
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,"Birria de Jalisco ""El paisa de polanco""",19.38199679418515,-99.24043348399685,Mexican Restaurant
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Antojos Mexicanos Paty,19.38171421025678,-99.24027960521343,Mexican Restaurant
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Tepoznieves,19.382940990422117,-99.2365240408976,Ice Cream Shop
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Farmacia San Pablo,19.382927923193684,-99.23623531362807,Drugstore
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Mercado Santa Fe,19.381700831722,-99.24026847245665,Farmers Market
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Little Caesars,19.38331985271687,-99.23460258351528,Pizza Place
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,BeerFactory,19.381760223972048,-99.24003386243983,Restaurant
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Farmacias del Ahorro,19.383307585282193,-99.23447430912282,Pharmacy
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Mariscos Neto's (mercado santa fe),19.381998440315563,-99.24045402835215,Seafood Restaurant
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Hamburguesas Gaytan,19.382126587420707,-99.23909098461087,Burger Joint
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Panadería Santa Fe,19.379999589722555,-99.23554913293073,Bakery
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Los raspas,19.379940739702832,-99.23551010433614,Ice Cream Shop
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Hamburguesas Y Crepas,19.382055557851718,-99.23909770510072,Burger Joint
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,The Green zone,19.38298474088178,-99.2363109425731,Salad Place
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Farmacias Similares,19.383091084827747,-99.23599168854005,Pharmacy
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Primo's Stadium,19.381560824603355,-99.24154364193227,Soccer Stadium
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,Mix Up,19.379281981746953,-99.24183044911119,Record Shop
CAMPO DE TIRO LOS GAMITOS,19.3801219907,-99.2378136552,El Ranchero,19.38334708079389,-99.23482831588092,Taco Place
SANTA FE KM 8.5,19.3800937866,-99.2481403086,"Tacos al Carbón ""Mi Oficina""",19.379138914907877,-99.24827704365244,Taco Place
SANTA FE KM 8.5,19.3800937866,-99.2481403086,Carnitas el As de Oro,19.379734599677196,-99.25132910046841,Taco Place
SANTA FE KM 8.5,19.3800937866,-99.2481403086,Harley-Davidson Motorcycles,19.38154723660176,-99.24939173901257,Motorcycle Shop
